logp	R	ID
-0.31574	-0.27	1071
-0.31713	-0.27	1072
-0.31258	-0.269	1073
-0.31248	-0.269	1074
-0.31088	-0.268	1075
-0.31067	-0.268	1076
-0.31098	-0.268	1077
-0.30681	-0.267	1078
-0.30919	-0.267	1079
-0.30802	-0.267	1080
-0.30776	-0.267	1081
-0.30893	-0.267	1082
-0.30818	-0.267	1083
-0.30529	-0.266	1084
-0.30165	-0.265	1085
-0.30116	-0.265	1086
-0.30261	-0.265	1087
-0.30189	-0.265	1088
-0.30304	-0.265	1089
-0.30046	-0.264	1090
-0.30042	-0.264	1091
-0.29952	-0.264	1092
-0.30038	-0.264	1093
-0.2987	-0.264	1094
-0.29886	-0.264	1095
-0.29825	-0.263	1096
-0.29743	-0.263	1097
-0.29597	-0.263	1098
-0.29467	-0.262	1099
-0.29445	-0.262	1100
-0.29392	-0.262	1101
-0.29332	-0.262	1102
-0.29076	-0.261	1103
-0.29093	-0.261	1104
-0.29087	-0.261	1105
-0.29218	-0.261	1106
-0.29123	-0.261	1107
-0.29061	-0.261	1108
-0.29282	-0.261	1109
-0.28817	-0.26	1110
-0.28783	-0.26	1111
-0.28954	-0.26	1112
-0.28987	-0.26	1113
-0.28942	-0.26	1114
-0.28577	-0.259	1115
-0.28593	-0.259	1116
-0.28521	-0.259	1117
-0.28332	-0.258	1118
-0.28235	-0.258	1119
-0.28286	-0.258	1120
-0.27719	-0.256	1121
-0.27467	-0.255	1122
-0.27506	-0.255	1123
-0.27425	-0.255	1124
-0.27531	-0.255	1125
-0.27355	-0.255	1126
-0.27267	-0.254	1127
-0.27085	-0.254	1128
-0.27056	-0.254	1129
-0.27111	-0.254	1130
-0.27115	-0.254	1131
-0.27249	-0.254	1132
-0.27169	-0.254	1133
-0.26834	-0.253	1134
-0.26906	-0.253	1135
-0.26663	-0.252	1136
-0.26591	-0.252	1137
-0.26743	-0.252	1138
-0.26362	-0.251	1139
-0.26411	-0.251	1140
-0.26203	-0.251	1141
-0.25921	-0.25	1142
-0.26143	-0.25	1143
-0.26087	-0.25	1144
-0.25941	-0.25	1145
-0.25825	-0.249	1146
-0.25696	-0.249	1147
-0.2564	-0.249	1148
-0.25707	-0.249	1149
-0.25584	-0.248	1150
-0.25405	-0.248	1151
-0.25072	-0.247	1152
-0.2498	-0.246	1153
-0.24852	-0.246	1154
-0.24756	-0.246	1155
-0.2493	-0.246	1156
-0.2448	-0.245	1157
-0.24699	-0.245	1158
-0.24625	-0.245	1159
-0.24493	-0.245	1160
-0.2468	-0.245	1161
-0.24308	-0.244	1162
-0.24159	-0.244	1163
-0.24269	-0.244	1164
-0.24191	-0.244	1165
-0.24108	-0.243	1166
-0.23939	-0.243	1167
-0.23882	-0.243	1168
-0.23749	-0.242	1169
-0.23668	-0.242	1170
-0.2374	-0.242	1171
-0.23776	-0.242	1172
-0.23312	-0.241	1173
-0.23291	-0.241	1174
-0.233	-0.241	1175
-0.23445	-0.241	1176
-0.23202	-0.24	1177
-0.23182	-0.24	1178
-0.23234	-0.24	1179
-0.22994	-0.24	1180
-0.22909	-0.239	1181
-0.22686	-0.239	1182
-0.22874	-0.239	1183
-0.22904	-0.239	1184
-0.22572	-0.238	1185
-0.22548	-0.238	1186
-0.22445	-0.238	1187
-0.22471	-0.238	1188
-0.22579	-0.238	1189
-0.22288	-0.237	1190
-0.22346	-0.237	1191
-0.22029	-0.236	1192
-0.21841	-0.236	1193
-0.21945	-0.236	1194
-0.21505	-0.235	1195
-0.21559	-0.235	1196
-0.21631	-0.235	1197
-0.21687	-0.235	1198
-0.21772	-0.235	1199
-0.21353	-0.234	1200
-0.21483	-0.234	1201
-0.21035	-0.233	1202
-0.20908	-0.233	1203
-0.21092	-0.233	1204
-0.20915	-0.233	1205
-0.20891	-0.233	1206
-0.20634	-0.232	1207
-0.20784	-0.232	1208
-0.2063	-0.232	1209
-0.2081	-0.232	1210
-0.20829	-0.232	1211
-0.20323	-0.231	1212
-0.20305	-0.231	1213
-0.20532	-0.231	1214
-0.19971	-0.23	1215
-0.20193	-0.23	1216
-0.19887	-0.229	1217
-0.19834	-0.229	1218
-0.19535	-0.228	1219
-0.19497	-0.228	1220
-0.19564	-0.228	1221
-0.19453	-0.228	1222
-0.19652	-0.228	1223
-0.19455	-0.228	1224
-0.1947	-0.228	1225
-0.19211	-0.227	1226
-0.19264	-0.227	1227
-0.19075	-0.227	1228
-0.18952	-0.226	1229
-0.18983	-0.226	1230
-0.18706	-0.225	1231
-0.18628	-0.225	1232
-0.18691	-0.225	1233
-0.18431	-0.225	1234
-0.1851	-0.225	1235
-0.18253	-0.224	1236
-0.18405	-0.224	1237
-0.18074	-0.223	1238
-0.17891	-0.223	1239
-0.18078	-0.223	1240
-0.17736	-0.222	1241
-0.17745	-0.222	1242
-0.17561	-0.222	1243
-0.1728	-0.221	1244
-0.1691	-0.22	1245
-0.16957	-0.22	1246
-0.1688	-0.22	1247
-0.17026	-0.22	1248
-0.16711	-0.219	1249
-0.16311	-0.218	1250
-0.16526	-0.218	1251
-0.16462	-0.218	1252
-0.1645	-0.218	1253
-0.15941	-0.217	1254
-0.16088	-0.217	1255
-0.15908	-0.216	1256
-0.15645	-0.216	1257
-0.15791	-0.216	1258
-0.15435	-0.215	1259
-0.15352	-0.215	1260
-0.15518	-0.215	1261
-0.15356	-0.215	1262
-0.15227	-0.214	1263
-0.15057	-0.214	1264
-0.15022	-0.214	1265
-0.14671	-0.213	1266
-0.14868	-0.213	1267
-0.1471	-0.213	1268
-0.1492	-0.213	1269
-0.14455	-0.212	1270
-0.14509	-0.212	1271
-0.14324	-0.212	1272
-0.14143	-0.211	1273
-0.1419	-0.211	1274
-0.14148	-0.211	1275
-0.14009	-0.211	1276
-0.14172	-0.211	1277
-0.14209	-0.211	1278
-0.13885	-0.21	1279
-0.13824	-0.21	1280
-0.13826	-0.21	1281
-0.13755	-0.21	1282
-0.13361	-0.209	1283
-0.13332	-0.209	1284
-0.1359	-0.209	1285
-0.13361	-0.209	1286
-0.1346	-0.209	1287
-0.13444	-0.209	1288
-0.1328	-0.208	1289
-0.13076	-0.208	1290
-0.13287	-0.208	1291
-0.13145	-0.208	1292
-0.12814	-0.207	1293
-0.12868	-0.207	1294
-0.12674	-0.207	1295
-0.12953	-0.207	1296
-0.12691	-0.207	1297
-0.12629	-0.206	1298
-0.12497	-0.206	1299
-0.12504	-0.206	1300
-0.12543	-0.206	1301
-0.12069	-0.205	1302
-0.12069	-0.205	1303
-0.1179	-0.204	1304
-0.1191	-0.204	1305
-0.11917	-0.204	1306
-0.11965	-0.204	1307
-0.11536	-0.203	1308
-0.11573	-0.203	1309
-0.11486	-0.203	1310
-0.11592	-0.203	1311
-0.11403	-0.203	1312
-0.11329	-0.202	1313
-0.11316	-0.202	1314
-0.11273	-0.202	1315
-0.11161	-0.202	1316
-0.11113	-0.202	1317
-0.1088	-0.201	1318
-0.10794	-0.201	1319
-0.10777	-0.201	1320
-0.1069	-0.201	1321
-0.10673	-0.201	1322
-0.10641	-0.2	1323
-0.10443	-0.2	1324
-0.10292	-0.199	1325
-0.10279	-0.199	1326
-0.1013	-0.199	1327
-0.10051	-0.199	1328
-0.0997	-0.198	1329
-0.09961	-0.198	1330
-0.09936	-0.198	1331
-0.09926	-0.198	1332
-0.09909	-0.198	1333
-0.09843	-0.198	1334
-0.09811	-0.198	1335
-0.09759	-0.198	1336
-0.09675	-0.198	1337
-0.09638	-0.197	1338
-0.09576	-0.197	1339
-0.09465	-0.197	1340
-0.09315	-0.197	1341
-0.09096	-0.196	1342
-0.09044	-0.196	1343
-0.09	-0.196	1344
-0.08972	-0.196	1345
-0.08909	-0.195	1346
-0.08863	-0.195	1347
-0.08419	-0.194	1348
-0.08184	-0.193	1349
-0.08159	-0.193	1350
-0.08066	-0.193	1351
-0.07918	-0.192	1352
-0.07913	-0.192	1353
-0.07757	-0.192	1354
-0.07744	-0.192	1355
-0.07577	-0.191	1356
-0.07545	-0.191	1357
-0.07507	-0.191	1358
-0.07495	-0.191	1359
-0.07432	-0.191	1360
-0.07432	-0.191	1361
-0.073	-0.191	1362
-0.07181	-0.19	1363
-0.0708	-0.19	1364
-0.06925	-0.19	1365
-0.06902	-0.19	1366
-0.06706	-0.189	1367
-0.06655	-0.189	1368
-0.06632	-0.189	1369
-0.06571	-0.189	1370
-0.06351	-0.188	1371
-0.06123	-0.187	1372
-0.06105	-0.187	1373
-0.06034	-0.187	1374
-0.0598	-0.187	1375
-0.05977	-0.187	1376
-0.05951	-0.187	1377
-0.0589	-0.187	1378
-0.05851	-0.187	1379
-0.05846	-0.187	1380
-0.05764	-0.186	1381
-0.05612	-0.186	1382
-0.05609	-0.186	1383
-0.05586	-0.186	1384
-0.05581	-0.186	1385
-0.05493	-0.186	1386
-0.0549	-0.186	1387
-0.05436	-0.185	1388
-0.05348	-0.185	1389
-0.05219	-0.185	1390
-0.05114	-0.185	1391
-0.04663	-0.183	1392
-0.04574	-0.183	1393
-0.04527	-0.183	1394
-0.04514	-0.183	1395
-0.04329	-0.182	1396
-0.0414	-0.182	1397
-0.04038	-0.182	1398
-0.04003	-0.181	1399
-0.03735	-0.181	1400
-0.03646	-0.18	1401
-0.0358	-0.18	1402
-0.03561	-0.18	1403
-0.03471	-0.18	1404
-0.03244	-0.179	1405
-0.03212	-0.179	1406
-0.03188	-0.179	1407
-0.02928	-0.179	1408
-0.02907	-0.178	1409
-0.02771	-0.178	1410
-0.02718	-0.178	1411
-0.02702	-0.178	1412
-0.02687	-0.178	1413
-0.02635	-0.178	1414
-0.02625	-0.178	1415
-0.02264	-0.177	1416
-0.02215	-0.177	1417
-0.02172	-0.176	1418
-0.02151	-0.176	1419
-0.02105	-0.176	1420
-0.02103	-0.176	1421
-0.01987	-0.176	1422
-0.01939	-0.176	1423
-0.01753	-0.175	1424
-0.01391	-0.174	1425
-0.01383	-0.174	1426
-0.01326	-0.174	1427
-0.01202	-0.174	1428
-0.00819	-0.173	1429
-0.00614	-0.172	1430
-0.00592	-0.172	1431
-0.00521	-0.172	1432
-0.00497	-0.172	1433
-0.00488	-0.172	1434
-0.00469	-0.172	1435
-0.0045	-0.172	1436
-0.0045	-0.172	1437
-0.00343	-0.172	1438
-0.0031	-0.172	1439
-0.00223	-0.171	1440
-0.00061	-0.171	1441
-0.00033	-0.171	1442
-0.000086	-0.171	1443
0.001374	-0.17	1444
0.001896	-0.17	1445
0.004988	-0.169	1446
0.006178	-0.169	1447
0.010481	-0.168	1448
0.011539	-0.168	1449
0.011595	-0.168	1450
0.013353	-0.167	1451
0.014582	-0.167	1452
0.016122	-0.166	1453
0.016514	-0.166	1454
0.016822	-0.166	1455
0.017439	-0.166	1456
0.01758	-0.166	1457
0.01831	-0.166	1458
0.018478	-0.166	1459
0.019912	-0.166	1460
0.020278	-0.165	1461
0.021292	-0.165	1462
0.021828	-0.165	1463
0.02259	-0.165	1464
0.024681	-0.164	1465
0.028242	-0.163	1466
0.030844	-0.163	1467
0.03093	-0.163	1468
0.032043	-0.162	1469
0.033299	-0.162	1470
0.037254	-0.161	1471
0.03757	-0.161	1472
0.038259	-0.161	1473
0.038461	-0.161	1474
0.04065	-0.16	1475
0.040736	-0.16	1476
0.04088	-0.16	1477
0.041804	-0.16	1478
0.043336	-0.16	1479
0.04545	-0.159	1480
0.045711	-0.159	1481
0.046278	-0.159	1482
0.049199	-0.158	1483
0.050482	-0.158	1484
0.053113	-0.157	1485
0.055222	-0.157	1486
0.055577	-0.157	1487
0.056367	-0.156	1488
0.057555	-0.156	1489
0.060874	-0.155	1490
0.062441	-0.155	1491
0.062737	-0.155	1492
0.066119	-0.154	1493
0.067279	-0.154	1494
0.067845	-0.154	1495
0.068351	-0.153	1496
0.071158	-0.153	1497
0.072625	-0.152	1498
0.072954	-0.152	1499
0.075265	-0.152	1500
0.076137	-0.152	1501
0.07698	-0.151	1502
0.080088	-0.151	1503
0.080481	-0.151	1504
0.083754	-0.15	1505
0.083814	-0.15	1506
0.085577	-0.149	1507
0.085699	-0.149	1508
0.086217	-0.149	1509
0.088809	-0.149	1510
0.088993	-0.148	1511
0.089115	-0.148	1512
0.089329	-0.148	1513
0.089635	-0.148	1514
0.093221	-0.147	1515
0.094881	-0.147	1516
0.094881	-0.147	1517
0.095897	-0.147	1518
0.098026	-0.146	1519
0.100068	-0.146	1520
0.100966	-0.146	1521
0.102487	-0.145	1522
0.103171	-0.145	1523
0.103886	-0.145	1524
0.10426	-0.145	1525
0.104727	-0.145	1526
0.106692	-0.144	1527
0.107848	-0.144	1528
0.108735	-0.144	1529
0.109695	-0.144	1530
0.109767	-0.144	1531
0.110196	-0.144	1532
0.112677	-0.143	1533
0.115576	-0.142	1534
0.116398	-0.142	1535
0.116714	-0.142	1536
0.117156	-0.142	1537
0.117726	-0.142	1538
0.117821	-0.142	1539
0.121469	-0.141	1540
0.123093	-0.141	1541
0.12456	-0.14	1542
0.125007	-0.14	1543
0.12811	-0.139	1544
0.128559	-0.139	1545
0.129297	-0.139	1546
0.129458	-0.139	1547
0.129811	-0.139	1548
0.131033	-0.139	1549
0.132128	-0.139	1550
0.132386	-0.138	1551
0.132456	-0.138	1552
0.132837	-0.138	1553
0.134516	-0.138	1554
0.135874	-0.138	1555
0.137235	-0.137	1556
0.142016	-0.136	1557
0.142864	-0.136	1558
0.142995	-0.136	1559
0.144433	-0.136	1560
0.144826	-0.136	1561
0.146104	-0.135	1562
0.147712	-0.135	1563
0.148402	-0.135	1564
0.148534	-0.135	1565
0.14883	-0.135	1566
0.151895	-0.134	1567
0.153548	-0.134	1568
0.155167	-0.133	1569
0.158062	-0.133	1570
0.162635	-0.132	1571
0.162869	-0.132	1572
0.166965	-0.131	1573
0.167372	-0.131	1574
0.167553	-0.131	1575
0.168515	-0.131	1576
0.171454	-0.13	1577
0.174575	-0.129	1578
0.175765	-0.129	1579
0.176583	-0.129	1580
0.177264	-0.129	1581
0.177532	-0.129	1582
0.179484	-0.128	1583
0.180162	-0.128	1584
0.180511	-0.128	1585
0.180614	-0.128	1586
0.183324	-0.127	1587
0.184906	-0.127	1588
0.186975	-0.127	1589
0.188001	-0.126	1590
0.190089	-0.126	1591
0.190956	-0.126	1592
0.191232	-0.126	1593
0.193424	-0.125	1594
0.197088	-0.125	1595
0.198594	-0.124	1596
0.199155	-0.124	1597
0.199892	-0.124	1598
0.200418	-0.124	1599
0.200699	-0.124	1600
0.201192	-0.124	1601
0.204963	-0.123	1602
0.205529	-0.123	1603
0.207831	-0.122	1604
0.210069	-0.122	1605
0.210923	-0.122	1606
0.214599	-0.121	1607
0.216104	-0.121	1608
0.21718	-0.12	1609
0.217719	-0.12	1610
0.218869	-0.12	1611
0.219163	-0.12	1612
0.220863	-0.12	1613
0.221428	-0.12	1614
0.22262	-0.119	1615
0.223814	-0.119	1616
0.225083	-0.119	1617
0.225845	-0.119	1618
0.227189	-0.118	1619
0.229448	-0.118	1620
0.23058	-0.118	1621
0.230799	-0.118	1622
0.232408	-0.117	1623
0.233325	-0.117	1624
0.233655	-0.117	1625
0.235454	-0.117	1626
0.236484	-0.117	1627
0.237516	-0.116	1628
0.241583	-0.116	1629
0.241879	-0.116	1630
0.247513	-0.114	1631
0.24806	-0.114	1632
0.248209	-0.114	1633
0.249182	-0.114	1634
0.249482	-0.114	1635
0.249744	-0.114	1636
0.250419	-0.114	1637
0.250794	-0.114	1638
0.252259	-0.114	1639
0.252371	-0.114	1640
0.252409	-0.114	1641
0.254141	-0.113	1642
0.254216	-0.113	1643
0.254593	-0.113	1644
0.255725	-0.113	1645
0.256103	-0.113	1646
0.258715	-0.112	1647
0.260689	-0.112	1648
0.26244	-0.112	1649
0.262859	-0.112	1650
0.263966	-0.111	1651
0.265533	-0.111	1652
0.266529	-0.111	1653
0.266759	-0.111	1654
0.271603	-0.11	1655
0.271681	-0.11	1656
0.27338	-0.11	1657
0.273767	-0.109	1658
0.274929	-0.109	1659
0.275743	-0.109	1660
0.276353	-0.109	1661
0.276597	-0.109	1662
0.277685	-0.109	1663
0.280412	-0.108	1664
0.280803	-0.108	1665
0.282017	-0.108	1666
0.283228	-0.108	1667
0.285112	-0.107	1668
0.28696	-0.107	1669
0.287472	-0.107	1670
0.288419	-0.107	1671
0.288814	-0.107	1672
0.289288	-0.107	1673
0.291345	-0.106	1674
0.29309	-0.106	1675
0.295915	-0.105	1676
0.299552	-0.105	1677
0.302401	-0.104	1678
0.302562	-0.104	1679
0.30373	-0.104	1680
0.30494	-0.104	1681
0.30502	-0.104	1682
0.30692	-0.103	1683
0.307041	-0.103	1684
0.307486	-0.103	1685
0.311873	-0.103	1686
0.314854	-0.102	1687
0.318709	-0.101	1688
0.32362	-0.1	1689
0.325278	-0.1	1690
0.326316	-0.1	1691
0.327606	-0.1	1692
0.327856	-0.1	1693
0.328606	-0.1	1694
0.328856	-0.1	1695
0.330693	-0.099	1696
0.334929	-0.099	1697
0.338302	-0.098	1698
0.339952	-0.098	1699
0.343774	-0.097	1700
0.344967	-0.097	1701
0.345564	-0.097	1702
0.351522	-0.096	1703
0.353592	-0.095	1704
0.353635	-0.095	1705
0.35675	-0.095	1706
0.357263	-0.095	1707
0.357531	-0.095	1708
0.358052	-0.095	1709
0.360838	-0.094	1710
0.362278	-0.094	1711
0.362541	-0.094	1712
0.363284	-0.094	1713
0.365212	-0.093	1714
0.373688	-0.092	1715
0.375022	-0.092	1716
0.380382	-0.091	1717
0.385015	-0.09	1718
0.387457	-0.09	1719
0.390089	-0.089	1720
0.390498	-0.089	1721
0.391545	-0.089	1722
0.393096	-0.089	1723
0.395337	-0.089	1724
0.399241	-0.088	1725
0.401839	-0.088	1726
0.40326	-0.087	1727
0.40326	-0.087	1728
0.404744	-0.087	1729
0.405116	-0.087	1730
0.40586	-0.087	1731
0.407163	-0.087	1732
0.408936	-0.086	1733
0.410105	-0.086	1734
0.413717	-0.086	1735
0.418721	-0.085	1736
0.419907	-0.085	1737
0.419954	-0.085	1738
0.42119	-0.085	1739
0.42668	-0.084	1740
0.430044	-0.083	1741
0.434539	-0.083	1742
0.436432	-0.082	1743
0.440823	-0.082	1744
0.444651	-0.081	1745
0.447017	-0.081	1746
0.447264	-0.081	1747
0.448847	-0.08	1748
0.449502	-0.08	1749
0.450285	-0.08	1750
0.452124	-0.08	1751
0.45307	-0.08	1752
0.453668	-0.08	1753
0.457124	-0.079	1754
0.462302	-0.079	1755
0.464124	-0.078	1756
0.467358	-0.078	1757
0.473151	-0.077	1758
0.477065	-0.076	1759
0.477737	-0.076	1760
0.479964	-0.076	1761
0.480275	-0.076	1762
0.481522	-0.076	1763
0.485591	-0.075	1764
0.485643	-0.075	1765
0.487424	-0.075	1766
0.489	-0.075	1767
0.493813	-0.074	1768
0.494439	-0.074	1769
0.496936	-0.074	1770
0.501909	-0.073	1771
0.502656	-0.073	1772
0.503354	-0.073	1773
0.503892	-0.073	1774
0.506155	-0.072	1775
0.509836	-0.072	1776
0.512229	-0.072	1777
0.514303	-0.071	1778
0.519847	-0.071	1779
0.526551	-0.07	1780
0.527164	-0.07	1781
0.52761	-0.07	1782
0.530798	-0.069	1783
0.531303	-0.069	1784
0.532089	-0.069	1785
0.540172	-0.068	1786
0.545427	-0.067	1787
0.549627	-0.067	1788
0.556009	-0.066	1789
0.563989	-0.065	1790
0.567779	-0.065	1791
0.575789	-0.064	1792
0.577174	-0.063	1793
0.577476	-0.063	1794
0.581298	-0.063	1795
0.582319	-0.063	1796
0.582563	-0.063	1797
0.582928	-0.063	1798
0.58311	-0.063	1799
0.583719	-0.063	1800
0.585122	-0.062	1801
0.588489	-0.062	1802
0.593233	-0.062	1803
0.595968	-0.061	1804
0.604089	-0.06	1805
0.604656	-0.06	1806
0.605097	-0.06	1807
0.609843	-0.06	1808
0.610669	-0.06	1809
0.613474	-0.059	1810
0.614177	-0.059	1811
0.626714	-0.058	1812
0.63084	-0.057	1813
0.632551	-0.057	1814
0.63526	-0.057	1815
0.636054	-0.057	1816
0.636187	-0.057	1817
0.637249	-0.057	1818
0.637913	-0.056	1819
0.638379	-0.056	1820
0.649796	-0.055	1821
0.649932	-0.055	1822
0.657918	-0.054	1823
0.661709	-0.054	1824
0.663995	-0.054	1825
0.664481	-0.054	1826
0.672345	-0.053	1827
0.673016	-0.053	1828
0.673552	-0.053	1829
0.673721	-0.053	1830
0.673791	-0.053	1831
0.675416	-0.053	1832
0.687636	-0.051	1833
0.688214	-0.051	1834
0.689167	-0.051	1835
0.691257	-0.051	1836
0.702608	-0.05	1837
0.703438	-0.05	1838
0.704849	-0.05	1839
0.706859	-0.049	1840
0.707307	-0.049	1841
0.710074	-0.049	1842
0.714213	-0.049	1843
0.738416	-0.046	1844
0.740466	-0.046	1845
0.748498	-0.046	1846
0.751227	-0.045	1847
0.760473	-0.044	1848
0.761373	-0.044	1849
0.769039	-0.044	1850
0.770951	-0.044	1851
0.778493	-0.043	1852
0.783663	-0.042	1853
0.788537	-0.042	1854
0.791636	-0.042	1855
0.794753	-0.042	1856
0.798236	-0.041	1857
0.79946	-0.041	1858
0.799723	-0.041	1859
0.80095	-0.041	1860
0.803237	-0.041	1861
0.803413	-0.041	1862
0.80571	-0.041	1863
0.811045	-0.04	1864
0.81833	-0.04	1865
0.818783	-0.04	1866
0.820052	-0.039	1867
0.821871	-0.039	1868
0.824885	-0.039	1869
0.825068	-0.039	1870
0.827271	-0.039	1871
0.8305	-0.039	1872
0.835144	-0.038	1873
0.835144	-0.038	1874
0.839264	-0.038	1875
0.845596	-0.037	1876
0.847786	-0.037	1877
0.854507	-0.037	1878
0.85557	-0.037	1879
0.874873	-0.035	1880
0.892184	-0.034	1881
0.901998	-0.033	1882
0.911563	-0.033	1883
0.919549	-0.032	1884
0.921301	-0.032	1885
0.92305	-0.032	1886
0.924696	-0.032	1887
0.928445	-0.032	1888
0.92922	-0.032	1889
0.938383	-0.031	1890
0.941776	-0.031	1891
0.948396	-0.03	1892
0.949315	-0.03	1893
0.951852	-0.03	1894
0.952662	-0.03	1895
0.955797	-0.03	1896
0.957197	-0.03	1897
0.960602	-0.03	1898
0.964013	-0.029	1899
0.964368	-0.029	1900
0.965552	-0.029	1901
0.970558	-0.029	1902
0.973801	-0.029	1903
0.976822	-0.029	1904
0.977307	-0.029	1905
0.984512	-0.028	1906
0.992317	-0.028	1907
0.992968	-0.028	1908
0.994317	-0.028	1909
0.997333	-0.027	1910
0.997711	-0.027	1911
1.015539	-0.026	1912
1.017631	-0.026	1913
1.0196	-0.026	1914
1.024887	-0.026	1915
1.030765	-0.026	1916
1.034812	-0.025	1917
1.048535	-0.025	1918
1.052304	-0.024	1919
1.061349	-0.024	1920
1.063922	-0.024	1921
1.082157	-0.023	1922
1.091752	-0.022	1923
1.10184	-0.022	1924
1.114345	-0.021	1925
1.116565	-0.021	1926
1.116883	-0.021	1927
1.121517	-0.021	1928
1.127492	-0.021	1929
1.156931	-0.02	1930
1.175358	-0.019	1931
1.177868	-0.019	1932
1.19692	-0.018	1933
1.208255	-0.017	1934
1.20902	-0.017	1935
1.209403	-0.017	1936
1.21113	-0.017	1937
1.231542	-0.017	1938
1.247637	-0.016	1939
1.27351	-0.015	1940
1.281964	-0.015	1941
1.306827	-0.014	1942
1.310587	-0.014	1943
1.318436	-0.014	1944
1.321564	-0.014	1945
1.329352	-0.013	1946
1.33652	-0.013	1947
1.344304	-0.013	1948
1.348627	-0.013	1949
1.35974	-0.013	1950
1.362889	-0.012	1951
1.380041	-0.012	1952
1.392204	-0.012	1953
1.461458	-0.01	1954
1.49023	-0.009	1955
1.497534	-0.009	1956
1.503888	-0.009	1957
1.547454	-0.008	1958
1.55533	-0.008	1959
1.587402	-0.008	1960
1.606089	-0.007	1961
1.622341	-0.007	1962
1.623722	-0.007	1963
1.722124	-0.006	1964
1.727883	-0.006	1965
1.748031	-0.005	1966
1.748638	-0.005	1967
1.754132	-0.005	1968
1.773587	-0.005	1969
1.796944	-0.005	1970
1.817329	-0.005	1971
1.822761	-0.004	1972
1.944832	-0.003	1973
1.984111	-0.003	1974
2.228669	-0.002	1975
2.233958	-0.002	1976
2.306462	-0.001	1977
2.375536	-0.001	1978
2.390759	-0.001	1979
2.460582	-0.001	1980
2.51879	-0.001	1981
2.646415	-0.001	1982
3.188981	0	1983
3.341687	0	1984
2.321634	0.001	1985
2.064963	0.003	1986
2.030606	0.003	1987
1.988532	0.003	1988
1.859539	0.004	1989
1.830234	0.004	1990
1.779396	0.005	1991
1.720411	0.006	1992
1.666203	0.006	1993
1.647858	0.007	1994
1.602114	0.007	1995
1.547845	0.008	1996
1.531717	0.009	1997
1.503178	0.009	1998
1.503178	0.009	1999
1.466022	0.01	2000
1.428572	0.011	2001
1.426568	0.011	2002
1.413686	0.011	2003
1.401536	0.011	2004
1.389969	0.012	2005
1.384979	0.012	2006
1.383053	0.012	2007
1.3621	0.013	2008
1.36105	0.013	2009
1.349394	0.013	2010
1.345064	0.013	2011
1.332799	0.013	2012
1.306125	0.014	2013
1.301473	0.014	2014
1.282854	0.015	2015
1.276437	0.015	2016
1.276218	0.015	2017
1.27534	0.015	2018
1.266	0.015	2019
1.253472	0.016	2020
1.251589	0.016	2021
1.249648	0.016	2022
1.245983	0.016	2023
1.241258	0.016	2024
1.22755	0.017	2025
1.220838	0.017	2026
1.217515	0.017	2027
1.213249	0.017	2028
1.213056	0.017	2029
1.212478	0.017	2030
1.210938	0.017	2031
1.206348	0.018	2032
1.2018	0.018	2033
1.197854	0.018	2034
1.1854	0.018	2035
1.18021	0.019	2036
1.133374	0.021	2037
1.06694	0.024	2038
1.060779	0.024	2039
1.054832	0.024	2040
1.046038	0.025	2041
1.042624	0.025	2042
1.042177	0.025	2043
1.037364	0.025	2044
1.029423	0.026	2045
1.025152	0.026	2046
1.014366	0.026	2047
0.996703	0.027	2048
0.986237	0.028	2049
0.982671	0.028	2050
0.971033	0.029	2051
0.970319	0.029	2052
0.969243	0.029	2053
0.95673	0.03	2054
0.955448	0.03	2055
0.952199	0.03	2056
0.948374	0.03	2057
0.945532	0.031	2058
0.93367	0.031	2059
0.929441	0.032	2060
0.92316	0.032	2061
0.918144	0.032	2062
0.914358	0.033	2063
0.905485	0.033	2064
0.904849	0.033	2065
0.900735	0.033	2066
0.888369	0.034	2067
0.886933	0.034	2068
0.874973	0.035	2069
0.869487	0.036	2070
0.863564	0.036	2071
0.85848	0.036	2072
0.854797	0.037	2073
0.85441	0.037	2074
0.847977	0.037	2075
0.842752	0.038	2076
0.837107	0.038	2077
0.833096	0.038	2078
0.83291	0.038	2079
0.829483	0.039	2080
0.820416	0.039	2081
0.809638	0.04	2082
0.808549	0.04	2083
0.798149	0.041	2084
0.796666	0.041	2085
0.794843	0.042	2086
0.785881	0.042	2087
0.784942	0.042	2088
0.784856	0.042	2089
0.780607	0.043	2090
0.772117	0.043	2091
0.771867	0.043	2092
0.7717	0.043	2093
0.770035	0.044	2094
0.767795	0.044	2095
0.766307	0.044	2096
0.750423	0.045	2097
0.747058	0.046	2098
0.745542	0.046	2099
0.745065	0.046	2100
0.744905	0.046	2101
0.744826	0.046	2102
0.735198	0.047	2103
0.728738	0.047	2104
0.728661	0.047	2105
0.728196	0.047	2106
0.718989	0.048	2107
0.704403	0.05	2108
0.702031	0.05	2109
0.6949	0.051	2110
0.69162	0.051	2111
0.686698	0.051	2112
0.683463	0.052	2113
0.676478	0.052	2114
0.674283	0.053	2115
0.670906	0.053	2116
0.667964	0.053	2117
0.657643	0.054	2118
0.657506	0.054	2119
0.657506	0.054	2120
0.650135	0.055	2121
0.649593	0.055	2122
0.649439	0.055	2123
0.641849	0.056	2124
0.633805	0.057	2125
0.632947	0.057	2126
0.630183	0.057	2127
0.627628	0.058	2128
0.626126	0.058	2129
