logp	R	ID
-3.04218	-0.213	1102
-3.04258	-0.212	1103
-3.04297	-0.212	1104
-3.04336	-0.211	1105
-3.04376	-0.211	1106
-3.04415	-0.211	1107
-3.04454	-0.21	1108
-3.04493	-0.21	1109
-3.04532	-0.21	1110
-3.04571	-0.21	1111
-3.0461	-0.21	1112
-3.0465	-0.209	1113
-3.04689	-0.209	1114
-3.04727	-0.208	1115
-3.04766	-0.208	1116
-3.04805	-0.208	1117
-3.04844	-0.208	1118
-3.04883	-0.208	1119
-3.04922	-0.208	1120
-3.04961	-0.208	1121
-3.04999	-0.208	1122
-3.05038	-0.208	1123
-3.05077	-0.207	1124
-3.05115	-0.207	1125
-3.05154	-0.206	1126
-3.05192	-0.206	1127
-3.05231	-0.206	1128
-3.05269	-0.206	1129
-3.05308	-0.206	1130
-3.05346	-0.205	1131
-3.05385	-0.205	1132
-3.05423	-0.205	1133
-3.05461	-0.205	1134
-3.055	-0.204	1135
-3.05538	-0.204	1136
-3.05576	-0.204	1137
-3.05614	-0.203	1138
-3.05652	-0.203	1139
-3.0569	-0.203	1140
-3.05729	-0.203	1141
-3.05767	-0.202	1142
-3.05805	-0.202	1143
-3.05843	-0.202	1144
-3.05881	-0.201	1145
-3.05918	-0.201	1146
-3.05956	-0.201	1147
-3.05994	-0.201	1148
-3.06032	-0.2	1149
-3.0607	-0.2	1150
-3.06108	-0.2	1151
-3.06145	-0.2	1152
-3.06183	-0.2	1153
-3.06221	-0.2	1154
-3.06258	-0.2	1155
-3.06296	-0.199	1156
-3.06333	-0.199	1157
-3.06371	-0.199	1158
-3.06408	-0.199	1159
-3.06446	-0.199	1160
-3.06483	-0.199	1161
-3.06521	-0.199	1162
-3.06558	-0.198	1163
-3.06595	-0.198	1164
-3.06633	-0.198	1165
-3.0667	-0.198	1166
-3.06707	-0.197	1167
-3.06744	-0.197	1168
-3.06781	-0.197	1169
-3.06819	-0.197	1170
-3.06856	-0.196	1171
-3.06893	-0.196	1172
-3.0693	-0.196	1173
-3.06967	-0.196	1174
-3.07004	-0.195	1175
-3.07041	-0.195	1176
-3.07078	-0.195	1177
-3.07115	-0.195	1178
-3.07151	-0.195	1179
-3.07188	-0.195	1180
-3.07225	-0.195	1181
-3.07262	-0.194	1182
-3.07298	-0.194	1183
-3.07335	-0.194	1184
-3.07372	-0.194	1185
-3.07408	-0.194	1186
-3.07445	-0.194	1187
-3.07482	-0.194	1188
-3.07518	-0.193	1189
-3.07555	-0.193	1190
-3.07591	-0.193	1191
-3.07628	-0.192	1192
-3.07664	-0.192	1193
-3.077	-0.192	1194
-3.07737	-0.192	1195
-3.07773	-0.191	1196
-3.07809	-0.191	1197
-3.07846	-0.191	1198
-3.07882	-0.191	1199
-3.07918	-0.191	1200
-3.07954	-0.19	1201
-3.0799	-0.19	1202
-3.08027	-0.19	1203
-3.08063	-0.19	1204
-3.08099	-0.19	1205
-3.08135	-0.19	1206
-3.08171	-0.189	1207
-3.08207	-0.189	1208
-3.08243	-0.189	1209
-3.08279	-0.188	1210
-3.08314	-0.188	1211
-3.0835	-0.188	1212
-3.08386	-0.188	1213
-3.08422	-0.188	1214
-3.08458	-0.188	1215
-3.08493	-0.187	1216
-3.08529	-0.187	1217
-3.08565	-0.187	1218
-3.086	-0.187	1219
-3.08636	-0.187	1220
-3.08672	-0.186	1221
-3.08707	-0.186	1222
-3.08743	-0.186	1223
-3.08778	-0.186	1224
-3.08814	-0.186	1225
-3.08849	-0.186	1226
-3.08884	-0.185	1227
-3.0892	-0.185	1228
-3.08955	-0.184	1229
-3.08991	-0.184	1230
-3.09026	-0.184	1231
-3.09061	-0.184	1232
-3.09096	-0.183	1233
-3.09132	-0.183	1234
-3.09167	-0.183	1235
-3.09202	-0.183	1236
-3.09237	-0.182	1237
-3.09272	-0.182	1238
-3.09307	-0.182	1239
-3.09342	-0.182	1240
-3.09377	-0.182	1241
-3.09412	-0.182	1242
-3.09447	-0.181	1243
-3.09482	-0.181	1244
-3.09517	-0.181	1245
-3.09552	-0.181	1246
-3.09587	-0.181	1247
-3.09621	-0.18	1248
-3.09656	-0.18	1249
-3.09691	-0.18	1250
-3.09726	-0.18	1251
-3.0976	-0.18	1252
-3.09795	-0.18	1253
-3.0983	-0.18	1254
-3.09864	-0.179	1255
-3.09899	-0.179	1256
-3.09934	-0.179	1257
-3.09968	-0.179	1258
-3.10003	-0.179	1259
-3.10037	-0.179	1260
-3.10072	-0.178	1261
-3.10106	-0.178	1262
-3.1014	-0.178	1263
-3.10175	-0.178	1264
-3.10209	-0.178	1265
-3.10243	-0.178	1266
-3.10278	-0.178	1267
-3.10312	-0.178	1268
-3.10346	-0.177	1269
-3.1038	-0.176	1270
-3.10415	-0.175	1271
-3.10449	-0.175	1272
-3.10483	-0.175	1273
-3.10517	-0.175	1274
-3.10551	-0.174	1275
-3.10585	-0.174	1276
-3.10619	-0.174	1277
-3.10653	-0.173	1278
-3.10687	-0.173	1279
-3.10721	-0.173	1280
-3.10755	-0.173	1281
-3.10789	-0.173	1282
-3.10823	-0.172	1283
-3.10857	-0.171	1284
-3.1089	-0.171	1285
-3.10924	-0.171	1286
-3.10958	-0.171	1287
-3.10992	-0.171	1288
-3.11025	-0.17	1289
-3.11059	-0.17	1290
-3.11093	-0.169	1291
-3.11126	-0.169	1292
-3.1116	-0.169	1293
-3.11193	-0.168	1294
-3.11227	-0.168	1295
-3.11261	-0.167	1296
-3.11294	-0.167	1297
-3.11327	-0.167	1298
-3.11361	-0.166	1299
-3.11394	-0.166	1300
-3.11428	-0.166	1301
-3.11461	-0.166	1302
-3.11494	-0.166	1303
-3.11528	-0.165	1304
-3.11561	-0.164	1305
-3.11594	-0.164	1306
-3.11628	-0.164	1307
-3.11661	-0.164	1308
-3.11694	-0.164	1309
-3.11727	-0.163	1310
-3.1176	-0.163	1311
-3.11793	-0.163	1312
-3.11826	-0.163	1313
-3.1186	-0.163	1314
-3.11893	-0.163	1315
-3.11926	-0.162	1316
-3.11959	-0.162	1317
-3.11992	-0.162	1318
-3.12024	-0.162	1319
-3.12057	-0.161	1320
-3.1209	-0.161	1321
-3.12123	-0.161	1322
-3.12156	-0.161	1323
-3.12189	-0.161	1324
-3.12222	-0.161	1325
-3.12254	-0.161	1326
-3.12287	-0.161	1327
-3.1232	-0.161	1328
-3.12352	-0.161	1329
-3.12385	-0.16	1330
-3.12418	-0.16	1331
-3.1245	-0.16	1332
-3.12483	-0.16	1333
-3.12516	-0.16	1334
-3.12548	-0.159	1335
-3.12581	-0.159	1336
-3.12613	-0.159	1337
-3.12646	-0.159	1338
-3.12678	-0.159	1339
-3.1271	-0.159	1340
-3.12743	-0.158	1341
-3.12775	-0.158	1342
-3.12808	-0.158	1343
-3.1284	-0.158	1344
-3.12872	-0.158	1345
-3.12905	-0.158	1346
-3.12937	-0.158	1347
-3.12969	-0.157	1348
-3.13001	-0.157	1349
-3.13033	-0.157	1350
-3.13066	-0.157	1351
-3.13098	-0.157	1352
-3.1313	-0.156	1353
-3.13162	-0.156	1354
-3.13194	-0.156	1355
-3.13226	-0.156	1356
-3.13258	-0.156	1357
-3.1329	-0.156	1358
-3.13322	-0.156	1359
-3.13354	-0.155	1360
-3.13386	-0.155	1361
-3.13418	-0.155	1362
-3.1345	-0.154	1363
-3.13481	-0.153	1364
-3.13513	-0.153	1365
-3.13545	-0.153	1366
-3.13577	-0.153	1367
-3.13609	-0.152	1368
-3.1364	-0.152	1369
-3.13672	-0.152	1370
-3.13704	-0.152	1371
-3.13735	-0.152	1372
-3.13767	-0.151	1373
-3.13799	-0.151	1374
-3.1383	-0.151	1375
-3.13862	-0.151	1376
-3.13893	-0.151	1377
-3.13925	-0.151	1378
-3.13956	-0.151	1379
-3.13988	-0.15	1380
-3.14019	-0.15	1381
-3.14051	-0.15	1382
-3.14082	-0.15	1383
-3.14114	-0.149	1384
-3.14145	-0.149	1385
-3.14176	-0.149	1386
-3.14208	-0.149	1387
-3.14239	-0.149	1388
-3.1427	-0.148	1389
-3.14301	-0.148	1390
-3.14333	-0.148	1391
-3.14364	-0.148	1392
-3.14395	-0.148	1393
-3.14426	-0.148	1394
-3.14457	-0.148	1395
-3.14489	-0.148	1396
-3.1452	-0.148	1397
-3.14551	-0.146	1398
-3.14582	-0.146	1399
-3.14613	-0.146	1400
-3.14644	-0.145	1401
-3.14675	-0.145	1402
-3.14706	-0.145	1403
-3.14737	-0.145	1404
-3.14768	-0.144	1405
-3.14799	-0.144	1406
-3.14829	-0.144	1407
-3.1486	-0.144	1408
-3.14891	-0.144	1409
-3.14922	-0.143	1410
-3.14953	-0.143	1411
-3.14983	-0.143	1412
-3.15014	-0.143	1413
-3.15045	-0.143	1414
-3.15076	-0.143	1415
-3.15106	-0.143	1416
-3.15137	-0.143	1417
-3.15168	-0.142	1418
-3.15198	-0.142	1419
-3.15229	-0.142	1420
-3.15259	-0.142	1421
-3.1529	-0.142	1422
-3.1532	-0.142	1423
-3.15351	-0.141	1424
-3.15381	-0.141	1425
-3.15412	-0.141	1426
-3.15442	-0.141	1427
-3.15473	-0.141	1428
-3.15503	-0.14	1429
-3.15534	-0.14	1430
-3.15564	-0.14	1431
-3.15594	-0.14	1432
-3.15625	-0.14	1433
-3.15655	-0.139	1434
-3.15685	-0.139	1435
-3.15715	-0.138	1436
-3.15746	-0.138	1437
-3.15776	-0.137	1438
-3.15806	-0.137	1439
-3.15836	-0.137	1440
-3.15866	-0.137	1441
-3.15897	-0.137	1442
-3.15927	-0.136	1443
-3.15957	-0.136	1444
-3.15987	-0.136	1445
-3.16017	-0.136	1446
-3.16047	-0.136	1447
-3.16077	-0.135	1448
-3.16107	-0.135	1449
-3.16137	-0.135	1450
-3.16167	-0.134	1451
-3.16197	-0.134	1452
-3.16227	-0.134	1453
-3.16256	-0.134	1454
-3.16286	-0.134	1455
-3.16316	-0.134	1456
-3.16346	-0.134	1457
-3.16376	-0.133	1458
-3.16406	-0.133	1459
-3.16435	-0.133	1460
-3.16465	-0.133	1461
-3.16495	-0.133	1462
-3.16524	-0.132	1463
-3.16554	-0.132	1464
-3.16584	-0.132	1465
-3.16613	-0.132	1466
-3.16643	-0.132	1467
-3.16673	-0.131	1468
-3.16702	-0.131	1469
-3.16732	-0.131	1470
-3.16761	-0.131	1471
-3.16791	-0.13	1472
-3.1682	-0.13	1473
-3.1685	-0.13	1474
-3.16879	-0.13	1475
-3.16909	-0.129	1476
-3.16938	-0.129	1477
-3.16967	-0.129	1478
-3.16997	-0.129	1479
-3.17026	-0.129	1480
-3.17056	-0.128	1481
-3.17085	-0.128	1482
-3.17114	-0.128	1483
-3.17143	-0.128	1484
-3.17173	-0.127	1485
-3.17202	-0.127	1486
-3.17231	-0.127	1487
-3.1726	-0.127	1488
-3.17289	-0.127	1489
-3.17319	-0.127	1490
-3.17348	-0.127	1491
-3.17377	-0.126	1492
-3.17406	-0.126	1493
-3.17435	-0.126	1494
-3.17464	-0.126	1495
-3.17493	-0.126	1496
-3.17522	-0.126	1497
-3.17551	-0.126	1498
-3.1758	-0.125	1499
-3.17609	-0.125	1500
-3.17638	-0.125	1501
-3.17667	-0.125	1502
-3.17696	-0.124	1503
-3.17725	-0.123	1504
-3.17754	-0.123	1505
-3.17782	-0.123	1506
-3.17811	-0.122	1507
-3.1784	-0.122	1508
-3.17869	-0.122	1509
-3.17898	-0.122	1510
-3.17926	-0.122	1511
-3.17955	-0.122	1512
-3.17984	-0.122	1513
-3.18013	-0.122	1514
-3.18041	-0.122	1515
-3.1807	-0.121	1516
-3.18099	-0.121	1517
-3.18127	-0.12	1518
-3.18156	-0.12	1519
-3.18184	-0.12	1520
-3.18213	-0.119	1521
-3.18241	-0.119	1522
-3.1827	-0.118	1523
-3.18298	-0.118	1524
-3.18327	-0.118	1525
-3.18355	-0.118	1526
-3.18384	-0.117	1527
-3.18412	-0.117	1528
-3.18441	-0.117	1529
-3.18469	-0.117	1530
-3.18498	-0.117	1531
-3.18526	-0.117	1532
-3.18554	-0.117	1533
-3.18583	-0.116	1534
-3.18611	-0.116	1535
-3.18639	-0.115	1536
-3.18667	-0.115	1537
-3.18696	-0.115	1538
-3.18724	-0.113	1539
-3.18752	-0.113	1540
-3.1878	-0.113	1541
-3.18808	-0.113	1542
-3.18837	-0.113	1543
-3.18865	-0.112	1544
-3.18893	-0.112	1545
-3.18921	-0.112	1546
-3.18949	-0.112	1547
-3.18977	-0.112	1548
-3.19005	-0.112	1549
-3.19033	-0.112	1550
-3.19061	-0.111	1551
-3.19089	-0.111	1552
-3.19117	-0.111	1553
-3.19145	-0.11	1554
-3.19173	-0.11	1555
-3.19201	-0.11	1556
-3.19229	-0.109	1557
-3.19257	-0.109	1558
-3.19285	-0.109	1559
-3.19312	-0.109	1560
-3.1934	-0.108	1561
-3.19368	-0.108	1562
-3.19396	-0.108	1563
-3.19424	-0.108	1564
-3.19451	-0.108	1565
-3.19479	-0.108	1566
-3.19507	-0.108	1567
-3.19535	-0.108	1568
-3.19562	-0.107	1569
-3.1959	-0.107	1570
-3.19618	-0.106	1571
-3.19645	-0.105	1572
-3.19673	-0.105	1573
-3.197	-0.105	1574
-3.19728	-0.105	1575
-3.19756	-0.104	1576
-3.19783	-0.104	1577
-3.19811	-0.104	1578
-3.19838	-0.104	1579
-3.19866	-0.104	1580
-3.19893	-0.104	1581
-3.19921	-0.103	1582
-3.19948	-0.103	1583
-3.19976	-0.103	1584
-3.20003	-0.103	1585
-3.2003	-0.103	1586
-3.20058	-0.102	1587
-3.20085	-0.102	1588
-3.20112	-0.102	1589
-3.2014	-0.102	1590
-3.20167	-0.102	1591
-3.20194	-0.102	1592
-3.20222	-0.102	1593
-3.20249	-0.101	1594
-3.20276	-0.101	1595
-3.20303	-0.101	1596
-3.2033	-0.101	1597
-3.20358	-0.101	1598
-3.20385	-0.101	1599
-3.20412	-0.101	1600
-3.20439	-0.1	1601
-3.20466	-0.1	1602
-3.20493	-0.1	1603
-3.2052	-0.1	1604
-3.20548	-0.099	1605
-3.20575	-0.098	1606
-3.20602	-0.098	1607
-3.20629	-0.098	1608
-3.20656	-0.098	1609
-3.20683	-0.098	1610
-3.2071	-0.097	1611
-3.20737	-0.097	1612
-3.20763	-0.097	1613
-3.2079	-0.097	1614
-3.20817	-0.097	1615
-3.20844	-0.097	1616
-3.20871	-0.096	1617
-3.20898	-0.095	1618
-3.20925	-0.095	1619
-3.20952	-0.095	1620
-3.20978	-0.095	1621
-3.21005	-0.095	1622
-3.21032	-0.094	1623
-3.21059	-0.094	1624
-3.21085	-0.094	1625
-3.21112	-0.093	1626
-3.21139	-0.092	1627
-3.21165	-0.092	1628
-3.21192	-0.092	1629
-3.21219	-0.092	1630
-3.21245	-0.091	1631
-3.21272	-0.091	1632
-3.21299	-0.09	1633
-3.21325	-0.09	1634
-3.21352	-0.09	1635
-3.21378	-0.09	1636
-3.21405	-0.09	1637
-3.21431	-0.09	1638
-3.21458	-0.089	1639
-3.21484	-0.089	1640
-3.21511	-0.088	1641
-3.21537	-0.088	1642
-3.21564	-0.088	1643
-3.2159	-0.088	1644
-3.21617	-0.087	1645
-3.21643	-0.087	1646
-3.21669	-0.087	1647
-3.21696	-0.087	1648
-3.21722	-0.087	1649
-3.21748	-0.087	1650
-3.21775	-0.086	1651
-3.21801	-0.086	1652
-3.21827	-0.086	1653
-3.21854	-0.084	1654
-3.2188	-0.084	1655
-3.21906	-0.084	1656
-3.21932	-0.083	1657
-3.21958	-0.082	1658
-3.21985	-0.082	1659
-3.22011	-0.082	1660
-3.22037	-0.082	1661
-3.22063	-0.082	1662
-3.22089	-0.082	1663
-3.22115	-0.082	1664
-3.22141	-0.081	1665
-3.22167	-0.081	1666
-3.22194	-0.08	1667
-3.2222	-0.08	1668
-3.22246	-0.079	1669
-3.22272	-0.079	1670
-3.22298	-0.079	1671
-3.22324	-0.079	1672
-3.2235	-0.079	1673
-3.22376	-0.079	1674
-3.22401	-0.078	1675
-3.22427	-0.078	1676
-3.22453	-0.078	1677
-3.22479	-0.078	1678
-3.22505	-0.078	1679
-3.22531	-0.078	1680
-3.22557	-0.078	1681
-3.22583	-0.077	1682
-3.22608	-0.077	1683
-3.22634	-0.076	1684
-3.2266	-0.076	1685
-3.22686	-0.076	1686
-3.22712	-0.076	1687
-3.22737	-0.076	1688
-3.22763	-0.076	1689
-3.22789	-0.076	1690
-3.22814	-0.076	1691
-3.2284	-0.075	1692
-3.22866	-0.075	1693
-3.22891	-0.075	1694
-3.22917	-0.075	1695
-3.22943	-0.075	1696
-3.22968	-0.075	1697
-3.22994	-0.074	1698
-3.23019	-0.074	1699
-3.23045	-0.074	1700
-3.2307	-0.074	1701
-3.23096	-0.074	1702
-3.23121	-0.073	1703
-3.23147	-0.073	1704
-3.23172	-0.073	1705
-3.23198	-0.073	1706
-3.23223	-0.073	1707
-3.23249	-0.073	1708
-3.23274	-0.072	1709
-3.233	-0.072	1710
-3.23325	-0.072	1711
-3.2335	-0.072	1712
-3.23376	-0.072	1713
-3.23401	-0.071	1714
-3.23426	-0.071	1715
-3.23452	-0.07	1716
-3.23477	-0.069	1717
-3.23502	-0.069	1718
-3.23528	-0.069	1719
-3.23553	-0.069	1720
-3.23578	-0.069	1721
-3.23603	-0.069	1722
-3.23629	-0.068	1723
-3.23654	-0.068	1724
-3.23679	-0.068	1725
-3.23704	-0.068	1726
-3.23729	-0.068	1727
-3.23754	-0.068	1728
-3.23779	-0.067	1729
-3.23805	-0.067	1730
-3.2383	-0.067	1731
-3.23855	-0.067	1732
-3.2388	-0.066	1733
-3.23905	-0.066	1734
-3.2393	-0.066	1735
-3.23955	-0.065	1736
-3.2398	-0.065	1737
-3.24005	-0.065	1738
-3.2403	-0.065	1739
-3.24055	-0.065	1740
-3.2408	-0.064	1741
-3.24105	-0.064	1742
-3.2413	-0.064	1743
-3.24155	-0.063	1744
-3.2418	-0.063	1745
-3.24204	-0.063	1746
-3.24229	-0.063	1747
-3.24254	-0.063	1748
-3.24279	-0.063	1749
-3.24304	-0.061	1750
-3.24329	-0.06	1751
-3.24353	-0.06	1752
-3.24378	-0.06	1753
-3.24403	-0.06	1754
-3.24428	-0.059	1755
-3.24452	-0.059	1756
-3.24477	-0.059	1757
-3.24502	-0.058	1758
-3.24527	-0.058	1759
-3.24551	-0.058	1760
-3.24576	-0.057	1761
-3.24601	-0.057	1762
-3.24625	-0.057	1763
-3.2465	-0.057	1764
-3.24674	-0.056	1765
-3.24699	-0.056	1766
-3.24724	-0.056	1767
-3.24748	-0.056	1768
-3.24773	-0.056	1769
-3.24797	-0.056	1770
-3.24822	-0.055	1771
-3.24846	-0.055	1772
-3.24871	-0.055	1773
-3.24895	-0.055	1774
-3.2492	-0.055	1775
-3.24944	-0.054	1776
-3.24969	-0.053	1777
-3.24993	-0.053	1778
-3.25018	-0.053	1779
-3.25042	-0.053	1780
-3.25066	-0.053	1781
-3.25091	-0.052	1782
-3.25115	-0.052	1783
-3.25139	-0.052	1784
-3.25164	-0.051	1785
-3.25188	-0.051	1786
-3.25212	-0.051	1787
-3.25237	-0.051	1788
-3.25261	-0.051	1789
-3.25285	-0.05	1790
-3.2531	-0.05	1791
-3.25334	-0.049	1792
-3.25358	-0.049	1793
-3.25382	-0.049	1794
-3.25406	-0.049	1795
-3.25431	-0.049	1796
-3.25455	-0.049	1797
-3.25479	-0.048	1798
-3.25503	-0.048	1799
-3.25527	-0.048	1800
-3.25551	-0.047	1801
-3.25575	-0.047	1802
-3.256	-0.047	1803
-3.25624	-0.046	1804
-3.25648	-0.046	1805
-3.25672	-0.046	1806
-3.25696	-0.046	1807
-3.2572	-0.045	1808
-3.25744	-0.045	1809
-3.25768	-0.045	1810
-3.25792	-0.044	1811
-3.25816	-0.044	1812
-3.2584	-0.043	1813
-3.25864	-0.043	1814
-3.25888	-0.043	1815
-3.25912	-0.043	1816
-3.25935	-0.042	1817
-3.25959	-0.042	1818
-3.25983	-0.042	1819
-3.26007	-0.041	1820
-3.26031	-0.041	1821
-3.26055	-0.041	1822
-3.26079	-0.041	1823
-3.26102	-0.041	1824
-3.26126	-0.041	1825
-3.2615	-0.04	1826
-3.26174	-0.04	1827
-3.26198	-0.04	1828
-3.26221	-0.039	1829
-3.26245	-0.039	1830
-3.26269	-0.039	1831
-3.26293	-0.039	1832
-3.26316	-0.038	1833
-3.2634	-0.038	1834
-3.26364	-0.038	1835
-3.26387	-0.038	1836
-3.26411	-0.038	1837
-3.26435	-0.038	1838
-3.26458	-0.038	1839
-3.26482	-0.037	1840
-3.26505	-0.037	1841
-3.26529	-0.037	1842
-3.26553	-0.037	1843
-3.26576	-0.037	1844
-3.266	-0.036	1845
-3.26623	-0.036	1846
-3.26647	-0.036	1847
-3.2667	-0.036	1848
-3.26694	-0.036	1849
-3.26717	-0.036	1850
-3.26741	-0.036	1851
-3.26764	-0.036	1852
-3.26788	-0.035	1853
-3.26811	-0.034	1854
-3.26834	-0.034	1855
-3.26858	-0.034	1856
-3.26881	-0.034	1857
-3.26905	-0.034	1858
-3.26928	-0.034	1859
-3.26951	-0.033	1860
-3.26975	-0.033	1861
-3.26998	-0.032	1862
-3.27021	-0.032	1863
-3.27045	-0.031	1864
-3.27068	-0.031	1865
-3.27091	-0.031	1866
-3.27114	-0.031	1867
-3.27138	-0.031	1868
-3.27161	-0.031	1869
-3.27184	-0.03	1870
-3.27207	-0.03	1871
-3.27231	-0.03	1872
-3.27254	-0.029	1873
-3.27277	-0.029	1874
-3.273	-0.029	1875
-3.27323	-0.028	1876
-3.27346	-0.028	1877
-3.2737	-0.028	1878
-3.27393	-0.028	1879
-3.27416	-0.027	1880
-3.27439	-0.027	1881
-3.27462	-0.026	1882
-3.27485	-0.026	1883
-3.27508	-0.025	1884
-3.27531	-0.024	1885
-3.27554	-0.024	1886
-3.27577	-0.024	1887
-3.276	-0.024	1888
-3.27623	-0.024	1889
-3.27646	-0.023	1890
-3.27669	-0.023	1891
-3.27692	-0.022	1892
-3.27715	-0.022	1893
-3.27738	-0.022	1894
-3.27761	-0.021	1895
-3.27784	-0.021	1896
-3.27807	-0.021	1897
-3.2783	-0.021	1898
-3.27852	-0.021	1899
-3.27875	-0.02	1900
-3.27898	-0.02	1901
-3.27921	-0.019	1902
-3.27944	-0.019	1903
-3.27967	-0.019	1904
-3.27989	-0.019	1905
-3.28012	-0.018	1906
-3.28035	-0.018	1907
-3.28058	-0.018	1908
-3.28081	-0.018	1909
-3.28103	-0.018	1910
-3.28126	-0.017	1911
-3.28149	-0.015	1912
-3.28171	-0.015	1913
-3.28194	-0.015	1914
-3.28217	-0.014	1915
-3.2824	-0.014	1916
-3.28262	-0.014	1917
-3.28285	-0.014	1918
-3.28307	-0.013	1919
-3.2833	-0.013	1920
-3.28353	-0.013	1921
-3.28375	-0.012	1922
-3.28398	-0.012	1923
-3.28421	-0.011	1924
-3.28443	-0.011	1925
-3.28466	-0.011	1926
-3.28488	-0.01	1927
-3.28511	-0.01	1928
-3.28533	-0.01	1929
-3.28556	-0.01	1930
-3.28578	-0.009	1931
-3.28601	-0.009	1932
-3.28623	-0.009	1933
-3.28646	-0.009	1934
-3.28668	-0.009	1935
-3.28691	-0.009	1936
-3.28713	-0.008	1937
-3.28735	-0.008	1938
-3.28758	-0.008	1939
-3.2878	-0.008	1940
-3.28803	-0.007	1941
-3.28825	-0.007	1942
-3.28847	-0.007	1943
-3.2887	-0.007	1944
-3.28892	-0.006	1945
-3.28914	-0.006	1946
-3.28937	-0.005	1947
-3.28959	-0.005	1948
-3.28981	-0.005	1949
-3.29003	-0.005	1950
-3.29026	-0.005	1951
-3.29048	-0.004	1952
-3.2907	-0.004	1953
-3.29092	-0.003	1954
-3.29115	-0.003	1955
-3.29137	-0.003	1956
-3.29159	-0.003	1957
-3.29181	-0.002	1958
-3.29203	-0.001	1959
-3.29226	0	1960
-3.29248	0	1961
-3.2927	0	1962
-3.29292	0	1963
-3.29314	0.001	1964
-3.29336	0.002	1965
-3.29358	0.002	1966
-3.2938	0.002	1967
-3.29403	0.002	1968
-3.29425	0.002	1969
-3.29447	0.003	1970
-3.29469	0.003	1971
-3.29491	0.003	1972
-3.29513	0.004	1973
-3.29535	0.004	1974
-3.29557	0.004	1975
-3.29579	0.005	1976
-3.29601	0.006	1977
-3.29623	0.006	1978
-3.29645	0.006	1979
-3.29667	0.007	1980
-3.29688	0.007	1981
-3.2971	0.007	1982
-3.29732	0.007	1983
-3.29754	0.007	1984
-3.29776	0.007	1985
-3.29798	0.008	1986
-3.2982	0.008	1987
-3.29842	0.008	1988
-3.29863	0.008	1989
-3.29885	0.009	1990
-3.29907	0.009	1991
-3.29929	0.009	1992
-3.29951	0.009	1993
-3.29973	0.009	1994
-3.29994	0.009	1995
-3.30016	0.01	1996
-3.30038	0.01	1997
-3.3006	0.01	1998
-3.30081	0.01	1999
-3.30103	0.01	2000
-3.30125	0.011	2001
-3.30146	0.012	2002
-3.30168	0.012	2003
-3.3019	0.012	2004
-3.30211	0.013	2005
-3.30233	0.013	2006
-3.30255	0.013	2007
-3.30276	0.013	2008
-3.30298	0.013	2009
-3.3032	0.013	2010
-3.30341	0.013	2011
-3.30363	0.014	2012
-3.30384	0.015	2013
-3.30406	0.015	2014
-3.30428	0.015	2015
-3.30449	0.015	2016
-3.30471	0.015	2017
-3.30492	0.015	2018
-3.30514	0.015	2019
-3.30535	0.016	2020
-3.30557	0.016	2021
-3.30578	0.017	2022
-3.306	0.017	2023
-3.30621	0.017	2024
-3.30643	0.018	2025
-3.30664	0.018	2026
-3.30685	0.018	2027
-3.30707	0.018	2028
-3.30728	0.018	2029
-3.3075	0.018	2030
-3.30771	0.019	2031
-3.30792	0.019	2032
-3.30814	0.019	2033
-3.30835	0.02	2034
-3.30856	0.021	2035
-3.30878	0.021	2036
-3.30899	0.021	2037
-3.3092	0.022	2038
-3.30942	0.022	2039
-3.30963	0.022	2040
-3.30984	0.022	2041
-3.31006	0.022	2042
-3.31027	0.023	2043
-3.31048	0.023	2044
-3.31069	0.024	2045
-3.31091	0.024	2046
-3.31112	0.024	2047
-3.31133	0.024	2048
-3.31154	0.024	2049
-3.31175	0.025	2050
-3.31197	0.025	2051
-3.31218	0.025	2052
-3.31239	0.025	2053
-3.3126	0.025	2054
-3.31281	0.026	2055
-3.31302	0.026	2056
-3.31323	0.026	2057
-3.31345	0.026	2058
-3.31366	0.026	2059
-3.31387	0.026	2060
-3.31408	0.027	2061
-3.31429	0.027	2062
-3.3145	0.027	2063
-3.31471	0.027	2064
-3.31492	0.028	2065
-3.31513	0.028	2066
-3.31534	0.028	2067
-3.31555	0.029	2068
-3.31576	0.029	2069
-3.31597	0.029	2070
-3.31618	0.029	2071
-3.31639	0.03	2072
-3.3166	0.03	2073
-3.31681	0.031	2074
-3.31702	0.031	2075
-3.31723	0.031	2076
-3.31744	0.031	2077
-3.31765	0.031	2078
-3.31785	0.031	2079
-3.31806	0.031	2080
-3.31827	0.032	2081
-3.31848	0.032	2082
-3.31869	0.033	2083
-3.3189	0.034	2084
-3.31911	0.035	2085
-3.31931	0.035	2086
-3.31952	0.035	2087
-3.31973	0.036	2088
-3.31994	0.037	2089
-3.32015	0.037	2090
-3.32035	0.038	2091
-3.32056	0.038	2092
-3.32077	0.038	2093
-3.32098	0.038	2094
-3.32118	0.038	2095
-3.32139	0.039	2096
-3.3216	0.04	2097
-3.32181	0.041	2098
-3.32201	0.041	2099
-3.32222	0.041	2100
-3.32243	0.043	2101
-3.32263	0.043	2102
-3.32284	0.044	2103
-3.32305	0.044	2104
-3.32325	0.044	2105
-3.32346	0.044	2106
-3.32366	0.044	2107
-3.32387	0.044	2108
-3.32408	0.044	2109
-3.32428	0.045	2110
-3.32449	0.046	2111
-3.32469	0.046	2112
